source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,dorothea_level,n_references,n_resources
Q01094,Q13118,E2F1,KLF10,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O95678,E2F1,KRT75,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q96FE5,E2F1,LINGO1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P25800,E2F1,LMO1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q5VWZ2,E2F1,LYPLAL1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9H492,E2F1,MAP1LC3A,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q9GZQ8,E2F1,MAP1LC3B,1,1,0,1,1,0,ReMap_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,P52564,E2F1,MAP2K6,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q99558,E2F1,MAP3K14,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q99683,E2F1,MAP3K5,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,HTRIdb:16512785,1,A,1,3
Q01094,P28482,E2F1,MAPK1,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,P45983,E2F1,MAPK8,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q7L590,E2F1,MCM10,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,P33992,E2F1,MCM5,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,Q14566,E2F1,MCM6,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,P33993,E2F1,MCM7,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,Q9UJA3,E2F1,MCM8,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q9NXL9,E2F1,MCM9,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q4G0Z9,E2F1,MCMDC2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8NEM0,E2F1,MCPH1,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q00987,E2F1,MDM2,1,0,1,1,0,1,ReMap_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,O15553,E2F1,MEFV,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,O00470,E2F1,MEIS1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA,DoRothEA:12629508;HTRIdb:12629508,2,A,1,2
Q01094,Q9Y316,E2F1,MEMO1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q99797,E2F1,MIPEP,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q15777,E2F1,MPPED2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P25325,E2F1,MPST,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O14807,E2F1,MRAS,1,0,0,0,0,0,ENCODE-proximal;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,1
Q01094,P13640,E2F1,MT1G,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,DoRothEA:15735762;HTRIdb:15735762,2,A,1,2
Q01094,P80297,E2F1,MT1X,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q99102,E2F1,MUC4,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,P50539,E2F1,MXI1,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P10242,E2F1,MYB,1,1,0,1,1,0,DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,PAZAR:10567569;PAZAR:7565760,2,A,2,2
Q01094,P10244,E2F1,MYBL2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;FANTOM4_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
P01106,Q01094,MYC,E2F1,1,1,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,HTRIdb:12695333,1,A,1,2
Q01094,P01106,E2F1,MYC,1,1,0,1,1,0,DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,HTRIdb:12629508;PAZAR:1549358;PAZAR:1567856;PAZAR:2721961;PAZAR:8355712,5,A,5,3
Q01094,P04198,E2F1,MYCN,1,1,0,1,1,0,DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,HTRIdb:12438307,1,A,1,2
Q01094,P35580,E2F1,MYH10,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q9Y6Q9,E2F1,NCOA3,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,Q9BTX1,E2F1,NDC1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O14561,E2F1,NDUFAB1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q330K2,E2F1,NDUFAF6,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P51957,E2F1,NEK4,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q99435,E2F1,NELL2,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,P59047,E2F1,NLRP5,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q5SY16,E2F1,NOL9,1,0,0,0,0,0,DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,PAZAR:21310950,1,A,1,2
Q01094,Q14207,E2F1,NPAT,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P22736,Q01094,NR4A1,E2F1,1,1,0,1,1,0,FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q96CW9,E2F1,NTNG2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q04671,E2F1,OCA2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8TAX0,E2F1,OSR1,1,0,0,0,0,0,JASPAR_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9ULE6,E2F1,PALD1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q02962,E2F1,PAX2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q06710,Q01094,PAX8,E2F1,1,1,0,1,1,0,IntAct_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,Q9H0N5,E2F1,PCBD2,1,0,0,0,0,0,ENCODE-proximal;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,1
Q01094,P12004,E2F1,PCNA,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,P29122,E2F1,PCSK6,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q16654,E2F1,PDK4,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,Q86YL7,E2F1,PDPN,1,0,0,0,0,0,DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,PAZAR:21310950,1,A,1,2
Q01094,O00764,E2F1,PDXK,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9GZU2,E2F1,PEG3,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q86UU1,E2F1,PHLDB1,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9H490,E2F1,PIGU,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8WYR1,E2F1,PIK3R5,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q03405,E2F1,PLAUR,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9UF11,E2F1,PLEKHB1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9H8W4,E2F1,PLEKHF2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P53350,E2F1,PLK1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,O00444,E2F1,PLK4,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,Q9NPJ4,E2F1,PNRC2,1,0,1,1,0,1,FANTOM4_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,P09884,E2F1,POLA1,1,1,0,1,1,0,ENCODE-proximal;JASPAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,1
Q01094,Q14181,E2F1,POLA2,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P28340,E2F1,POLD1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,P56282,E2F1,POLE2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,NA,1,A,0,0
Q01094,O14802,E2F1,POLR3A,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q16633,E2F1,POU2AF1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P37231,E2F1,PPARG,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q96KQ4,E2F1,PPP1R13B,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,Q66LE6,E2F1,PPP2R2D,1,0,0,0,0,0,JASPAR_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O75626,E2F1,PRDM1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P49643,E2F1,PRIM2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P78527,E2F1,PRKDC,1,0,0,0,0,0,ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,1
Q01094,Q16827,E2F1,PTPRO,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q96S21,E2F1,RAB40C,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9H0H5,E2F1,RACGAP1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,HTRIdb:19015243,1,A,1,2
Q01094,Q9NS91,E2F1,RAD18,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q06609,E2F1,RAD51,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:12629508,1,A,1,2
Q01094,Q12967,E2F1,RALGDS,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q0VAM2,E2F1,RASGEF1B,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,O95267,E2F1,RASGRP1,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q8NHQ8,E2F1,RASSF8,1,0,0,0,0,0,HOCOMOCO_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P06400,E2F1,RB1,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;FANTOM4_DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,ORegAnno:15618023,1,A,1,3
Q01094,Q9H0Z9,E2F1,RBM38,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q04206,E2F1,RELA,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:24755270;ORegAnno:24755270,2,A,1,2
Q01094,P35250,E2F1,RFC2,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8TEB7,E2F1,RNF128,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P23921,E2F1,RRM1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,P31350,E2F1,RRM2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,1
Q01094,Q14684,E2F1,RRP1B,1,1,0,1,1,0,ENCODE-proximal;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,1
Q01094,Q9NQC3,E2F1,RTN4,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P48443,E2F1,RXRG,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q15424,E2F1,SAFB,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA,DoRothEA:12629508;HTRIdb:12629508,2,A,1,2
Q01094,Q14162,E2F1,SCARF1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9UQD0,E2F1,SCN8A,1,0,0,0,0,0,ENCODE-distal;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,1
Q01094,P49903,E2F1,SEPHS1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P05121,E2F1,SERPINE1,1,0,1,1,0,1,PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,Q6UXD5,E2F1,SEZ6L2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8IUQ4,E2F1,SIAH1,1,1,0,1,1,0,HOCOMOCO_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,Q13309,E2F1,SKP2,1,1,0,1,1,0,ENCODE-proximal;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
Q01094,Q15849,E2F1,SLC14A2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8IY50,E2F1,SLC35F3,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q2M3R5,E2F1,SLC35G1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q695T7,E2F1,SLC6A19,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8IY92,E2F1,SLX4,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O60264,E2F1,SMARCA5,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA,DoRothEA:12629508;HTRIdb:12629508,2,A,1,2
Q01094,Q13425,E2F1,SNTB2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O14508,E2F1,SOCS2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P08047,Q01094,SP1,E2F1,1,0,0,0,0,0,DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:10446910,1,A,1,2
Q01094,Q9HB58,E2F1,SP110,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q02447,E2F1,SP3,1,0,1,1,0,1,PAZAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
Q01094,Q08629,E2F1,SPOCK1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P30872,E2F1,SSTR1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P50502,E2F1,ST13,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q92783,E2F1,STAM,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O75558,E2F1,STX11,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P53597,E2F1,SUCLG1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8WXH0,E2F1,SYNE2,1,0,0,0,0,0,ENCODE-proximal;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,1
Q01094,O75529,E2F1,TAF5L,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8TBP0,E2F1,TBC1D16,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O14746,E2F1,TERT,1,0,1,1,0,1,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,P61812,E2F1,TGFB2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P07996,E2F1,THBS1,1,1,0,1,1,0,PAZAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,Q13769,E2F1,THOC5,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P04183,E2F1,TK1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,NA,1,A,0,0
Q01094,Q969X1,E2F1,TMBIM1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q8N6Q1,E2F1,TMCO5A,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q24JP5,E2F1,TMEM132A,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9BQJ4,E2F1,TMEM47,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O14788,E2F1,TNFSF11,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,DoRothEA:18381203;HTRIdb:18381203,2,A,1,2
Q01094,P11387,E2F1,TOP1,1,1,0,1,1,0,RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,NA,1,A,0,0
Q01094,P11388,E2F1,TOP2A,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,O14657,E2F1,TOR1B,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P04637,Q01094,TP53,E2F1,1,0,1,1,0,1,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q01094,P04637,E2F1,TP53,1,1,0,0,0,0,FANTOM4_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q01094,Q13625,E2F1,TP53BP2,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,HTRIdb:15592436,1,A,1,2
Q01094,O15350,E2F1,TP73,1,1,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;IntAct_DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,PAZAR:21310950,1,A,1,2
Q01094,Q96PN7,E2F1,TRERF1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9H3H1,E2F1,TRIT1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,O94759,E2F1,TRPM2,1,0,0,0,0,0,JASPAR_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q96NA8,E2F1,TSNARE1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q96J42,E2F1,TXNDC15,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,P04818,E2F1,TYMS,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;TRRUST_DoRothEA,NA,0,A,0,1
Q01094,Q9NPG3,E2F1,UBN1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
Q01094,Q9NZI7,E2F1,UBP1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
